date,P,T,Ti,Tp,Td,pop,P7,T7
2020-12-27,2079,47354,2.72375,4.833173076923076,58.41403846153847,67114995,11740.142857142857,421497.14285714284
2020-12-28,21985,395324,32.17163461538461,5.717211538461539,551.031923076923,67114995,11857.714285714286,381474.14285714284
2020-12-29,19447,363758,29.591634615384617,5.7192307692307685,507.68769230769226,67114995,12025.857142857143,328116.14285714284
2020-12-30,19123,397108,29.35028846153846,5.1674999999999995,567.6205769230769,67114995,12365.285714285714,280593.14285714284
2020-12-31,15475,334524,23.544326923076923,4.957596153846154,486.21682692307695,67114995,12730.0,256700.57142857142
2021-01-01,1509,32775,2.0646153846153847,5.182980769230769,48.25038461538462,67114995,12760.142857142857,255919.14285714287
2021-01-02,13334,227948,20.099615384615387,6.042403846153846,358.69990384615386,67114995,13278.857142857143,256970.14285714287
2021-01-03,2783,46538,4.6680769230769235,6.8850961538461535,61.475769230769224,67114995,13379.42857142857,256853.57142857142
2021-01-04,27699,424868,41.86076923076923,6.575288461538462,639.0782692307693,67114995,14195.714285714286,261074.14285714287
2021-01-05,22034,342060,33.15048076923077,6.519615384615384,498.0733653846154,67114995,14565.285714285714,257974.42857142858
2021-01-06,19407,311022,29.762403846153845,6.454326923076923,461.94817307692307,67114995,14605.857142857143,245676.42857142858
2021-01-07,18719,324613,28.992596153846154,5.908557692307692,479.59375,67114995,15069.285714285714,244260.57142857142
2021-01-08,19322,348044,27.986923076923077,5.56548076923077,506.9028846153846,67114995,17614.0,289299.0
2021-01-09,10875,187646,16.004134615384615,6.002884615384615,269.22173076923076,67114995,17262.714285714286,283541.5714285714
2021-01-10,2559,41684,3.52375,6.9005769230769225,50.81384615384616,67114995,17230.714285714286,282848.14285714284
2021-01-11,25921,393882,38.67403846153846,6.555865384615384,590.1147115384615,67114995,16976.714285714286,278421.5714285714
2021-01-12,20256,335487,30.220192307692308,6.5597115384615385,482.3632692307692,67114995,16722.714285714286,277482.5714285714
2021-01-13,19739,310573,29.279134615384613,6.594807692307692,452.22759615384615,67114995,16770.14285714286,277418.4285714286
2021-01-14,19867,320076,30.05625,6.428653846153846,459.78326923076924,67114995,16934.14285714286,276770.28571428574
2021-01-15,20828,347636,31.395865384615384,6.1435576923076916,503.4847115384615,67114995,17149.285714285714,276712.0
2021-01-16,11781,196797,17.170961538461537,6.266826923076923,283.30538461538464,67114995,17278.714285714286,278019.28571428574
2021-01-17,2807,43973,3.5300000000000002,6.729615384615385,54.64778846153846,67114995,17314.14285714286,278346.28571428574
2021-01-18,29028,395067,43.871442307692305,7.3395192307692305,597.663173076923,67114995,17758.0,278515.5714285714
2021-01-19,22641,334743,33.84076923076923,6.858846153846153,498.7366346153846,67114995,18098.714285714286,278409.28571428574
2021-01-20,21380,318372,31.545576923076922,6.794903846153845,462.7135576923077,67114995,18333.14285714286,279523.4285714286
2021-01-21,21786,337313,32.057307692307695,6.49326923076923,498.3628846153846,67114995,18607.285714285714,281985.85714285716
2021-01-22,22747,380089,33.518653846153846,5.9775,552.8440384615385,67114995,18881.428571428572,286622.0
2021-01-23,12758,199968,18.57673076923077,6.615961538461538,285.2008653846154,67114995,19021.0,287075.0
2021-01-24,2735,41885,3.554134615384615,6.9119230769230775,51.85653846153846,67114995,19010.714285714286,286776.71428571426
2021-01-25,29759,428160,43.83471153846154,6.911346153846154,630.5029807692307,67114995,19115.14285714286,291504.28571428574
2021-01-26,22155,357822,32.68519230769231,6.2685576923076916,530.2484615384615,67114995,19045.714285714286,294801.28571428574
2021-01-27,21087,338452,30.876826923076923,6.300192307692308,501.0197115384616,67114995,19003.85714285714,297669.85714285716
2021-01-28,22346,383072,32.04913461538462,5.757884615384616,571.4647115384615,67114995,19083.85714285714,304206.85714285716
2021-01-29,22998,411889,32.32961538461539,5.434423076923077,600.334423076923,67114995,19119.714285714286,308749.71428571426
2021-01-30,12840,214939,18.5875,6.011153846153846,314.9883653846154,67114995,19131.428571428572,310888.4285714286
2021-01-31,3135,43830,3.8049999999999997,6.70423076923077,55.948076923076925,67114995,19188.571428571428,311166.28571428574
2021-02-01,29980,439659,43.113846153846154,6.659326923076923,647.4810576923077,67114995,19220.14285714286,312809.0
2021-02-02,22700,382857,32.46144230769231,5.747115384615385,575.8030769230769,67114995,19298.0,316385.4285714286
2021-02-03,20676,348720,29.46826923076923,5.747980769230769,516.2085576923077,67114995,19239.285714285714,317852.28571428574
2021-02-04,20651,376756,29.443846153846152,5.4825,556.8130769230769,67114995,18997.14285714286,316950.0
2021-02-05,21424,420658,30.8325,4.968557692307693,616.7625,67114995,18772.285714285714,318202.71428571426
2021-02-06,12065,220719,16.35701923076923,5.268461538461538,311.5829807692308,67114995,18661.571428571428,319028.4285714286
